latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
20.96533,85.17221,315.55,1.01,1,2022-04-03,1630,T,90,6.1NRT,299.25,9.79,N
20.94278,85.0099,314.11,1,1,2022-04-03,1630,T,87,6.1NRT,299.39,9.51,N
21.53311,82.55583,310.15,1.1,1.04,2022-04-03,1630,T,76,6.1NRT,299.28,8.35,N
21.91984,83.35078,312.06,1.03,1.01,2022-04-03,1630,T,83,6.1NRT,301.48,8.99,N
21.20516,76.75595,320.61,2.63,1.56,2022-04-03,1630,T,100,6.1NRT,300.54,59.26,N
21.21906,76.75386,318.71,2.63,1.56,2022-04-03,1630,T,97,6.1NRT,299.69,52.11,N
21.21438,76.72878,311.67,2.64,1.56,2022-04-03,1630,T,80,6.1NRT,299.07,27.3,N
21.21032,76.74879,327.64,2.63,1.56,2022-04-03,1630,T,100,6.1NRT,300.99,90.68,N
22.63993,81.36709,303.98,1.21,1.09,2022-04-03,1630,T,58,6.1NRT,293.97,7.05,N
23.68921,86.39401,315.37,1.13,1.06,2022-04-03,1630,T,91,6.1NRT,300.8,12.17,N
23.77024,86.38683,311.99,1.13,1.06,2022-04-03,1630,T,15,6.1NRT,301.92,8.31,N
23.77649,86.20783,314.11,1.11,1.05,2022-04-03,1630,T,89,6.1NRT,300.56,12.67,N
22.44121,77.51154,315.1,2.18,1.43,2022-04-03,1630,T,65,6.1NRT,293.88,32.17,N
22.45763,77.52937,309.59,2.17,1.43,2022-04-03,1630,T,37,6.1NRT,293.6,20.39,N
23.29529,82.44571,315.03,1.07,1.03,2022-04-03,1630,T,90,6.1NRT,295.37,13.63,N
22.44061,77.50522,317.42,2.18,1.43,2022-04-03,1630,T,81,6.1NRT,293.71,37.88,N
23.50466,83.791,305.06,1,1,2022-04-03,1630,T,63,6.1NRT,294.05,5.66,N
22.46108,77.54358,306.18,2.16,1.43,2022-04-03,1630,T,17,6.1NRT,293.54,13.55,N
22.45717,77.52304,307.97,2.17,1.43,2022-04-03,1630,T,31,6.1NRT,293.35,17.13,N
23.56857,84.17647,307.66,1,1,2022-04-03,1630,T,70,6.1NRT,297.26,5.65,N
22.40173,77.02061,308.24,2.37,1.49,2022-04-03,1630,T,72,6.1NRT,295.38,23.63,N
22.39743,76.99803,305.46,2.38,1.49,2022-04-03,1630,T,60,6.1NRT,294.51,17.56,N
22.48827,77.40794,305.52,2.21,1.44,2022-04-03,1630,T,24,6.1NRT,294.05,15.64,N
22.88327,79.54607,304.19,1.54,1.22,2022-04-03,1630,T,58,6.1NRT,292.48,8.5,N
22.67705,78.36964,303.09,1.87,1.34,2022-04-03,1630,T,49,6.1NRT,293,11.04,N
22.49709,77.3841,314.06,2.22,1.44,2022-04-03,1630,T,79,6.1NRT,293.62,33.64,N
22.46927,77.23489,306.79,2.28,1.46,2022-04-03,1630,T,66,6.1NRT,294.82,18.6,N
22.56639,77.6889,304.85,2.1,1.41,2022-04-03,1630,T,29,6.1NRT,293.27,13.65,N
22.50591,77.36012,306.03,2.23,1.45,2022-04-03,1630,T,33,6.1NRT,293.56,16.85,N
22.502,77.33896,305.88,2.23,1.45,2022-04-03,1630,T,62,6.1NRT,293.22,17.79,N
22.55674,77.56494,305.43,2.15,1.42,2022-04-03,1630,T,36,6.1NRT,294.38,13.36,N
22.553,77.54446,317.08,2.15,1.43,2022-04-03,1630,T,94,6.1NRT,294.52,40.26,N
22.776,78.72443,305.06,1.76,1.3,2022-04-03,1630,T,60,6.1NRT,293.59,11.15,N
22.58764,77.66329,307.7,2.11,1.41,2022-04-03,1630,T,35,6.1NRT,293.32,17.79,N
22.5709,77.70322,305.56,2.09,1.41,2022-04-03,1630,T,10,6.1NRT,292.96,14.44,N
22.50432,77.35505,310.62,2.23,1.45,2022-04-03,1630,T,69,6.1NRT,293.6,26.01,N
22.55663,77.55959,310.65,2.15,1.42,2022-04-03,1630,T,80,6.1NRT,294.46,23.93,N
22.55274,77.53913,313.01,2.15,1.43,2022-04-03,1630,T,85,6.1NRT,294.34,30.15,N
22.93649,79.51405,306,1.54,1.22,2022-04-03,1630,T,39,6.1NRT,292.19,9.87,N
22.641,77.87122,304.67,2.03,1.39,2022-04-03,1630,T,59,6.1NRT,291.77,15.82,N
22.62657,77.79364,303.84,2.06,1.4,2022-04-03,1630,T,46,6.1NRT,292.28,13.13,N
22.63889,77.79089,304,2.06,1.4,2022-04-03,1630,T,55,6.1NRT,291.84,13.71,N
22.60189,77.59187,317.28,2.13,1.42,2022-04-03,1630,T,93,6.1NRT,293.61,37.76,N
22.59809,77.57152,312.35,2.14,1.42,2022-04-03,1630,T,41,6.1NRT,293.61,25.74,N
22.61814,77.60924,308.11,2.12,1.42,2022-04-03,1630,T,31,6.1NRT,293.1,18.63,N
22.65784,77.68396,317.14,2.09,1.41,2022-04-03,1630,T,94,6.1NRT,292.93,43.34,N
22.65419,77.66399,326.46,2.1,1.41,2022-04-03,1630,T,100,6.1NRT,293,70.51,N
23.02362,79.63184,307.31,1.51,1.21,2022-04-03,1630,T,71,6.1NRT,292.92,12.46,N
23.02118,79.6173,302.62,1.51,1.21,2022-04-03,1630,T,50,6.1NRT,292.14,7.46,N
23.00892,79.54457,302.75,1.53,1.22,2022-04-03,1630,T,23,6.1NRT,292.27,6.76,N
22.84933,78.61564,310.61,1.78,1.31,2022-04-03,1630,T,80,6.1NRT,292.72,19.47,N
22.66445,77.57784,310.86,2.13,1.42,2022-04-03,1630,T,80,6.1NRT,293.88,26.84,N
22.66077,77.55754,310.22,2.14,1.42,2022-04-03,1630,T,77,6.1NRT,294.21,23.89,N
22.65873,77.67708,327.79,2.09,1.41,2022-04-03,1630,T,100,6.1NRT,294,75.84,N
22.65493,77.65714,312.52,2.1,1.41,2022-04-03,1630,T,85,6.1NRT,292.13,31.42,N
22.62794,77.51566,307.74,2.15,1.43,2022-04-03,1630,T,64,6.1NRT,293.94,18.93,N
23.02611,79.6248,310.86,1.51,1.21,2022-04-03,1630,T,81,6.1NRT,292.17,17.06,N
23.01086,79.5377,307.5,1.53,1.22,2022-04-03,1630,T,72,6.1NRT,292.56,12.86,N
23.00054,79.47894,309.5,1.54,1.22,2022-04-03,1630,T,66,6.1NRT,292.11,14.19,N
22.84492,78.61006,307.61,1.78,1.31,2022-04-03,1630,T,72,6.1NRT,293,15.96,N
22.66464,77.57113,315.5,2.13,1.42,2022-04-03,1630,T,91,6.1NRT,294.41,38.56,N
23.02222,79.47445,308.82,1.54,1.22,2022-04-03,1630,T,67,6.1NRT,292.42,13.83,N
22.67057,77.46346,311.85,2.17,1.43,2022-04-03,1630,T,83,6.1NRT,293.88,29.33,N
22.6667,77.44282,303.55,2.18,1.43,2022-04-03,1630,T,53,6.1NRT,293.51,13.2,N
22.71714,77.64339,310.96,2.1,1.41,2022-04-03,1630,T,81,6.1NRT,292.69,27.22,N
22.89058,78.5293,302.87,1.8,1.32,2022-04-03,1630,T,6,6.1NRT,292.11,7.98,N
22.4493,76.00806,313.87,2.8,1.6,2022-04-03,1630,T,87,6.1NRT,300.11,41.65,N
22.45214,76.00195,311.82,2.8,1.6,2022-04-03,1630,T,83,6.1NRT,299.77,35.95,N
22.96463,78.5612,309.68,1.79,1.31,2022-04-03,1630,T,78,6.1NRT,293.56,18.32,N
22.97622,78.55875,305.25,1.79,1.31,2022-04-03,1630,T,38,6.1NRT,292.65,11.3,N
23.34372,80.2706,301.57,1.36,1.15,2022-04-03,1630,T,42,6.1NRT,291.45,6.2,N
23.28951,79.95078,310.05,1.42,1.18,2022-04-03,1630,T,79,6.1NRT,291.21,15.64,N
23.77151,82.78246,309.12,1.04,1.02,2022-04-03,1630,T,76,6.1NRT,295.14,7.57,N
23.31162,79.88957,307.22,1.43,1.18,2022-04-03,1630,T,20,6.1NRT,291.51,10.42,N
23.3093,79.87579,307.97,1.44,1.19,2022-04-03,1630,T,72,6.1NRT,291.32,12.24,N
23.28092,79.70832,303.72,1.47,1.2,2022-04-03,1630,T,56,6.1NRT,293.03,9.09,N
23.3326,79.88528,314.46,1.43,1.18,2022-04-03,1630,T,23,6.1NRT,291.47,18.4,N
23.34414,79.91984,306.89,1.42,1.18,2022-04-03,1630,T,13,6.1NRT,291.19,10.32,N
23.3394,79.89245,311.82,1.43,1.18,2022-04-03,1630,T,46,6.1NRT,291.61,15.37,N
23.33702,79.87872,306.3,1.43,1.18,2022-04-03,1630,T,32,6.1NRT,291.4,9.98,N
23.42744,80.0291,307.35,1.4,1.17,2022-04-03,1630,T,68,6.1NRT,290.67,10.94,N
23.42064,79.98865,303.32,1.41,1.17,2022-04-03,1630,T,54,6.1NRT,291.25,7.93,N
23.44229,80.05383,312.31,1.39,1.17,2022-04-03,1630,T,23,6.1NRT,291.53,15.16,N
23.46521,80.06301,307.22,1.39,1.17,2022-04-03,1630,T,45,6.1NRT,291.06,10.92,N
23.463,80.04962,305.85,1.39,1.17,2022-04-03,1630,T,52,6.1NRT,290.93,9.74,N
23.46049,80.05752,312.47,1.39,1.17,2022-04-03,1630,T,70,6.1NRT,291.03,16.69,N
23.48926,80.03786,301.79,1.39,1.17,2022-04-03,1630,T,44,6.1NRT,291.21,6.88,N
23.91422,82.08618,317.35,1.09,1.04,2022-04-03,1630,T,95,6.1NRT,297.14,16.11,N
23.63239,80.2753,303.79,1.34,1.15,2022-04-03,1630,T,57,6.1NRT,291.5,8.74,N
23.49891,77.86649,303.84,1.95,1.36,2022-04-03,1630,T,57,6.1NRT,292.72,13.83,N
24.07866,77.83098,306.24,1.91,1.35,2022-04-03,1633,T,67,6.1NRT,294.02,15.59,N
24.98377,82.75041,317,1.02,1.01,2022-04-03,1633,T,94,6.1NRT,298.11,13.61,N
24.98229,82.74041,311.27,1.02,1.01,2022-04-03,1633,T,82,6.1NRT,296.25,8.78,N
24.87874,81.29517,311.03,1.14,1.06,2022-04-03,1633,T,81,6.1NRT,298.05,10.05,N
24.52736,79.20927,305.01,1.51,1.21,2022-04-03,1633,T,63,6.1NRT,291.99,10.63,N
24.95362,81.12466,317.31,1.16,1.07,2022-04-03,1633,T,89,6.1NRT,299.42,14.57,N
24.9518,81.1134,312.18,1.16,1.07,2022-04-03,1633,T,45,6.1NRT,299.02,8.93,N
24.96128,81.11126,317.79,1.16,1.07,2022-04-03,1633,T,78,6.1NRT,299.52,15.4,N
28.5281,80.17568,303.81,1.16,1.07,2022-04-03,1633,T,57,6.1NRT,289.89,7.81,N
29.73685,79.97441,300.91,1.14,1.06,2022-04-03,1633,T,35,6.1NRT,290.87,5.39,N
30.69494,78.36884,303.51,1.32,1.14,2022-04-03,1633,T,55,6.1NRT,289.91,9.41,N
30.42288,76.61954,302.5,1.7,1.28,2022-04-03,1633,T,50,6.1NRT,290.46,11.45,N
31.55373,77.67231,301.85,1.4,1.17,2022-04-03,1633,T,45,6.1NRT,284.14,12.3,N
40.95681,-89.71916,302.8,1.19,1.08,2022-04-03,1702,T,54,6.1NRT,287.52,5.04,D
40.85011,-89.75749,309.08,1.19,1.08,2022-04-03,1702,T,68,6.1NRT,288.2,10.78,D
40.68195,-89.17348,301.03,1.27,1.12,2022-04-03,1702,T,44,6.1NRT,288.45,4.86,D
40.64292,-89.64281,304.8,1.21,1.09,2022-04-03,1702,T,51,6.1NRT,291.29,7.06,D
40.86469,-90.97528,301.09,1.08,1.04,2022-04-03,1702,T,39,6.1NRT,287.53,2.98,D
40.57395,-90.19284,315.42,1.15,1.07,2022-04-03,1702,T,76,6.1NRT,288.9,15.19,D
40.57162,-90.17953,302.43,1.16,1.07,2022-04-03,1702,T,52,6.1NRT,288.32,3.95,D
39.31505,-89.18751,307.03,1.34,1.15,2022-04-03,1702,T,64,6.1NRT,290.87,8.58,D
39.60906,-92.15462,304.64,1.03,1.02,2022-04-03,1702,T,58,6.1NRT,287.49,4.78,D
38.96127,-89.023,315.61,1.39,1.17,2022-04-03,1702,T,75,6.1NRT,291.53,19.71,D
38.52731,-88.709,303.79,1.47,1.2,2022-04-03,1702,T,53,6.1NRT,292.3,6.75,D
38.85351,-91.89381,310.4,1.06,1.03,2022-04-03,1702,T,67,6.1NRT,292.64,8.01,D
38.88424,-92.31888,308.19,1.04,1.02,2022-04-03,1702,T,64,6.1NRT,293.66,5.58,D
38.86447,-96.12854,322.07,1.09,1.04,2022-04-03,1702,T,71,6.1NRT,274.25,25.1,D
38.83194,-95.94568,318.52,1.07,1.03,2022-04-03,1702,T,66,6.1NRT,271,20.85,D
38.00094,-91.63644,307.46,1.1,1.05,2022-04-03,1702,T,61,6.1NRT,290.16,5.79,D
37.96748,-91.47033,311.62,1.12,1.05,2022-04-03,1702,T,69,6.1NRT,294.12,9.22,D
37.81379,-91.39957,311.11,1.13,1.06,2022-04-03,1702,T,69,6.1NRT,293.38,9.19,D
37.81166,-91.38708,325.75,1.13,1.06,2022-04-03,1702,T,83,6.1NRT,294.38,25.31,D
38.4986,-96.06347,311.69,1.08,1.04,2022-04-03,1702,T,50,6.1NRT,269.42,13.08,D
38.48321,-96.09161,325.73,1.08,1.04,2022-04-03,1702,T,70,6.1NRT,268.4,26.83,D
38.00306,-93.1365,311.6,1.02,1.01,2022-04-03,1702,T,70,6.1NRT,294.36,7.28,D
37.65601,-92.8724,317.66,1.03,1.01,2022-04-03,1702,T,76,6.1NRT,295.62,11.87,D
37.65419,-92.86095,311.58,1.03,1.01,2022-04-03,1702,T,42,6.1NRT,295.5,6.46,D
37.64702,-92.87463,323.04,1.03,1.01,2022-04-03,1702,T,81,6.1NRT,295.05,17.36,D
37.6526,-93.5675,312.24,1.01,1,2022-04-03,1705,T,71,6.1NRT,293.68,8.41,D
37.25782,-91.78516,306.65,1.11,1.05,2022-04-03,1705,T,61,6.1NRT,294.24,4.86,D
37.22658,-92.04046,307.83,1.09,1.04,2022-04-03,1705,T,63,6.1NRT,292.55,6.18,D
36.69898,-90.75567,307.95,1.25,1.11,2022-04-03,1705,T,62,6.1NRT,291.33,8.01,D
36.77431,-91.78661,309.92,1.13,1.06,2022-04-03,1705,T,66,6.1NRT,292.09,9.07,D
36.77222,-91.77422,306.83,1.13,1.06,2022-04-03,1705,T,60,6.1NRT,291.96,6.49,D
37.19446,-95.92586,312.43,1.04,1.02,2022-04-03,1705,T,66,6.1NRT,282.71,9.96,D
37.19292,-95.91419,313.96,1.04,1.02,2022-04-03,1705,T,74,6.1NRT,284.82,10.88,D
36.33543,-91.45142,306.78,1.18,1.08,2022-04-03,1705,T,56,6.1NRT,291.38,6.1,D
35.93894,-89.71359,309.67,1.46,1.19,2022-04-03,1705,T,62,6.1NRT,296.18,10.96,D
36.00682,-91.33961,307.18,1.2,1.09,2022-04-03,1705,T,58,6.1NRT,290.74,7.39,D
36.65575,-96.65749,317.42,1.08,1.04,2022-04-03,1705,T,74,6.1NRT,298.1,10.09,D
36.5471,-95.82959,305.01,1.03,1.01,2022-04-03,1705,T,39,6.1NRT,286.82,3.97,D
35.96642,-92.12538,307.28,1.12,1.05,2022-04-03,1705,T,29,6.1NRT,292.46,5.59,D
35.95707,-92.12762,315.28,1.12,1.05,2022-04-03,1705,T,72,6.1NRT,292.32,12.66,D
35.95502,-92.1155,332.96,1.12,1.06,2022-04-03,1705,T,87,6.1NRT,294.25,35.68,D
35.99519,-92.74294,347.2,1.07,1.03,2022-04-03,1705,T,94,6.1NRT,296.43,58.43,D
35.99328,-92.73122,383.6,1.07,1.03,2022-04-03,1705,T,100,6.1NRT,301.18,182.16,D
35.07215,-87.99897,305.05,1.93,1.36,2022-04-03,1705,T,56,6.1NRT,293.7,11.43,D
36.36468,-96.24969,346.45,1.05,1.02,2022-04-03,1705,T,89,6.1NRT,299.89,53.18,D
36.36314,-96.23808,350.62,1.05,1.02,2022-04-03,1705,T,96,6.1NRT,300.47,62.01,D
36.35556,-96.2515,342.88,1.05,1.02,2022-04-03,1705,T,93,6.1NRT,298.58,46.08,D
36.35402,-96.2399,349.9,1.05,1.02,2022-04-03,1705,T,96,6.1NRT,299.39,60.38,D
36.45045,-97.21545,319.02,1.13,1.06,2022-04-03,1705,T,70,6.1NRT,294.43,12.98,D
35.82853,-94.71693,308.96,1,1,2022-04-03,1705,T,57,6.1NRT,295.31,5.7,D
35.91775,-96.4872,311.88,1.06,1.03,2022-04-03,1705,T,63,6.1NRT,290.29,6.95,D
35.91011,-96.50056,320.16,1.06,1.03,2022-04-03,1705,T,77,6.1NRT,292.95,14.84,D
35.90859,-96.48898,330.19,1.06,1.03,2022-04-03,1705,T,85,6.1NRT,291.55,27.18,D
35.86598,-96.16778,316.11,1.04,1.02,2022-04-03,1705,T,73,6.1NRT,299.24,8.16,D
34.38648,-87.54605,308.89,2.14,1.42,2022-04-03,1705,T,66,6.1NRT,290.88,22.1,D
34.38175,-87.5235,318.36,2.15,1.42,2022-04-03,1705,T,78,6.1NRT,291.45,45.36,D
35.8569,-96.16951,330.09,1.04,1.02,2022-04-03,1705,T,85,6.1NRT,298.79,23.43,D
34.92136,-91.87342,309.3,1.18,1.08,2022-04-03,1705,T,61,6.1NRT,296.48,6.5,D
34.9118,-91.87582,328.57,1.18,1.08,2022-04-03,1705,T,84,6.1NRT,297.44,29.65,D
35.3559,-94.70413,308.17,1,1,2022-04-03,1705,T,48,6.1NRT,294.4,4.39,D
35.50927,-96.18185,316.21,1.03,1.02,2022-04-03,1705,T,70,6.1NRT,298.15,9.18,D
35.50775,-96.17057,311.55,1.03,1.02,2022-04-03,1705,T,61,6.1NRT,297.2,5.07,D
34.88477,-93.44348,312.27,1.05,1.02,2022-04-03,1705,T,67,6.1NRT,295.36,8.08,D
34.87563,-93.50369,311.5,1.04,1.02,2022-04-03,1705,T,65,6.1NRT,294.76,7.74,D
34.87386,-93.4926,306.66,1.04,1.02,2022-04-03,1705,T,26,6.1NRT,294.69,4.04,D
34.86683,-93.50013,307.98,1.04,1.02,2022-04-03,1705,T,56,6.1NRT,294.68,5.59,D
34.79794,-93.59732,306.53,1.04,1.02,2022-04-03,1705,T,49,6.1NRT,294.9,4.92,D
34.79238,-94.15234,306.41,1.01,1.01,2022-04-03,1705,T,42,6.1NRT,295,3.51,D
32.86526,-84.47658,309.76,3.68,1.8,2022-04-03,1705,T,34,6.1NRT,292.77,44.79,D
34.7318,-93.82005,305.17,1.03,1.01,2022-04-03,1705,T,31,6.1NRT,294.49,3.5,D
34.81326,-94.41212,313.22,1.01,1,2022-04-03,1705,T,67,6.1NRT,296.4,8.2,D
34.77193,-94.14024,308.72,1.02,1.01,2022-04-03,1705,T,57,6.1NRT,296.06,5.4,D
34.80434,-94.41403,307.95,1.01,1,2022-04-03,1705,T,38,6.1NRT,296.18,4.12,D
32.87263,-84.47846,306.27,3.68,1.8,2022-04-03,1705,T,37,6.1NRT,292.42,32.7,D
32.86624,-84.52225,306.84,3.66,1.79,2022-04-03,1705,T,62,6.1NRT,293.41,37.01,D
32.85706,-84.4837,312.73,3.68,1.8,2022-04-03,1705,T,72,6.1NRT,292.45,65.49,D
34.51683,-93.57626,335.38,1.04,1.02,2022-04-03,1705,T,88,6.1NRT,297.5,33.34,D
34.51504,-93.56509,319.47,1.04,1.02,2022-04-03,1705,T,73,6.1NRT,295.44,13.14,D
34.51325,-93.55391,311.97,1.05,1.02,2022-04-03,1705,T,24,6.1NRT,295.13,6.62,D
34.50981,-93.58395,312.82,1.04,1.02,2022-04-03,1705,T,67,6.1NRT,295.76,8.1,D
34.50805,-93.57279,307.83,1.04,1.02,2022-04-03,1705,T,55,6.1NRT,296.02,4.66,D
34.50628,-93.56159,313.78,1.05,1.02,2022-04-03,1705,T,69,6.1NRT,295.43,9.11,D
34.67218,-96.11706,316.37,1.02,1.01,2022-04-03,1705,T,69,6.1NRT,299.24,8.74,D
34.67066,-96.10606,312.81,1.02,1.01,2022-04-03,1705,T,62,6.1NRT,298.53,5.66,D
33.77026,-90.90879,310.17,1.38,1.16,2022-04-03,1705,T,16,6.1NRT,296.71,6.19,D
34.549,-96.15904,312.64,1.02,1.01,2022-04-03,1705,T,35,6.1NRT,299.66,5.31,D
34.54749,-96.14803,363.49,1.02,1.01,2022-04-03,1705,T,100,6.1NRT,304.11,92.44,D
34.54598,-96.13702,356.22,1.02,1.01,2022-04-03,1705,T,98,6.1NRT,303.81,71.84,D
34.54447,-96.12605,337.54,1.02,1.01,2022-04-03,1705,T,89,6.1NRT,301.49,33.96,D
34.53848,-96.14978,317.15,1.02,1.01,2022-04-03,1705,T,70,6.1NRT,299.48,9.09,D
32.32353,-84.81812,304.34,3.62,1.78,2022-04-03,1705,T,51,6.1NRT,292.91,23.61,D
32.33105,-84.82273,303.75,3.62,1.78,2022-04-03,1705,T,48,6.1NRT,293.15,20.96,D
32.33352,-85.39211,303.81,3.32,1.72,2022-04-03,1705,T,44,6.1NRT,293.33,20.31,D
34.33509,-96.20824,315.56,1.02,1.01,2022-04-03,1705,T,66,6.1NRT,299.4,8.01,D
32.32905,-85.36206,305.12,3.34,1.72,2022-04-03,1705,T,55,6.1NRT,292.74,26.3,D
34.03648,-94.40751,310.86,1.01,1.01,2022-04-03,1705,T,62,6.1NRT,297.07,5.91,D
34.05206,-95.06394,311.02,1,1,2022-04-03,1705,T,58,6.1NRT,297.09,5.53,D
31.90974,-84.22505,305.36,4.05,1.87,2022-04-03,1705,T,51,6.1NRT,295.01,27.08,D
33.81871,-94.43378,334.27,1.01,1.01,2022-04-03,1705,T,87,6.1NRT,296.93,30.69,D
33.81705,-94.423,347.71,1.01,1.01,2022-04-03,1705,T,94,6.1NRT,297.3,54.18,D
33.80911,-94.43126,336.88,1.01,1.01,2022-04-03,1705,T,89,6.1NRT,297.97,35.48,D
33.80746,-94.42046,323.6,1.02,1.01,2022-04-03,1705,T,79,6.1NRT,296.74,18.02,D
34.00508,-95.8242,323.59,1.01,1,2022-04-03,1705,T,77,6.1NRT,298.69,15.54,D
34.00356,-95.81345,314.79,1.01,1,2022-04-03,1705,T,64,6.1NRT,298.46,7,D
33.9164,-95.58836,309.89,1,1,2022-04-03,1705,T,29,6.1NRT,297.96,5.39,D
31.5428,-83.99683,305.61,4.28,1.91,2022-04-03,1705,T,43,6.1NRT,294.74,29.06,D
33.67701,-95.02437,314.09,1,1,2022-04-03,1705,T,64,6.1NRT,298.43,7.11,D
33.67543,-95.01372,309.98,1,1,2022-04-03,1705,T,50,6.1NRT,298.08,3.91,D
33.34274,-93.02041,307.98,1.11,1.05,2022-04-03,1705,T,51,6.1NRT,297.34,5.15,D
34.3096,-100.29343,324.65,1.52,1.22,2022-04-03,1705,T,75,6.1NRT,305.09,21.04,D
34.29871,-100.29504,331.06,1.52,1.22,2022-04-03,1705,T,82,6.1NRT,304.85,34.19,D
34.29673,-100.30141,319.77,1.52,1.22,2022-04-03,1705,T,44,6.1NRT,304.21,10.03,D
32.96488,-91.37928,308.63,1.34,1.15,2022-04-03,1705,T,54,6.1NRT,296.95,6.63,D
32.5981,-90.16204,312.81,1.6,1.25,2022-04-03,1705,T,67,6.1NRT,297.28,15.75,D
32.59496,-90.14535,310.09,1.61,1.25,2022-04-03,1705,T,62,6.1NRT,297.05,11.62,D
32.10464,-89.05361,307.21,1.93,1.36,2022-04-03,1705,T,54,6.1NRT,295.33,14.18,D
31.80101,-87.89465,315.05,2.34,1.48,2022-04-03,1705,T,72,6.1NRT,295.81,38.77,D
31.80438,-87.89889,309.37,2.34,1.48,2022-04-03,1705,T,35,6.1NRT,295.59,20.67,D
33.58285,-99.36855,340.3,1.32,1.14,2022-04-03,1705,T,89,6.1NRT,304.62,49.23,D
33.57265,-99.37004,338.92,1.32,1.14,2022-04-03,1705,T,88,6.1NRT,305.36,46.89,D
30.94628,-85.12108,307.2,3.75,1.81,2022-04-03,1705,T,54,6.1NRT,295.65,24.13,D
33.07002,-99.31702,327.23,1.29,1.13,2022-04-03,1705,T,76,6.1NRT,304.56,22.24,D
30.68091,-86.27791,380.59,3.19,1.69,2022-04-03,1705,T,100,6.1NRT,304.5,806.74,D
30.67354,-86.24574,357.58,3.21,1.7,2022-04-03,1705,T,99,6.1NRT,300.56,398.63,D
30.66617,-86.28242,323.42,3.19,1.69,2022-04-03,1705,T,67,6.1NRT,297.28,79.2,D
30.68276,-86.28212,364.06,3.19,1.69,2022-04-03,1705,T,100,6.1NRT,303.35,499.48,D
30.67559,-86.24984,359.5,3.21,1.7,2022-04-03,1705,T,99,6.1NRT,301.3,434.46,D
30.66803,-86.28665,343.11,3.19,1.69,2022-04-03,1705,T,93,6.1NRT,298.4,236.78,D
30.6608,-86.25429,324.33,3.21,1.7,2022-04-03,1705,T,81,6.1NRT,296.73,94.76,D
30.94518,-88.2,325.72,2.34,1.48,2022-04-03,1705,T,82,6.1NRT,296.49,71,D
31.35054,-93.47675,308.11,1.13,1.06,2022-04-03,1705,T,45,6.1NRT,296.89,5.26,D
31.47785,-94.53946,326.43,1.04,1.02,2022-04-03,1705,T,81,6.1NRT,298.04,20.46,D
31.4688,-94.54139,323.1,1.04,1.02,2022-04-03,1705,T,78,6.1NRT,297.78,17.54,D
31.46711,-94.5306,310.39,1.04,1.02,2022-04-03,1705,T,52,6.1NRT,297.38,5.54,D
31.21889,-94.1338,308.72,1.07,1.03,2022-04-03,1705,T,35,6.1NRT,297.39,4.99,D
31.37561,-95.99609,329.53,1,1,2022-04-03,1705,T,82,6.1NRT,301.2,21.53,D
31.08747,-96.30006,311.96,1,1,2022-04-03,1705,T,43,6.1NRT,297.99,5.74,D
30.7547,-94.88343,310.54,1.03,1.01,2022-04-03,1705,T,24,6.1NRT,299.14,4.06,D
30.74568,-94.8853,313.29,1.03,1.01,2022-04-03,1705,T,61,6.1NRT,299.99,6.38,D
30.46014,-95.36861,311.64,1.01,1.01,2022-04-03,1705,T,58,6.1NRT,298.25,6.8,D
30.4906,-95.62945,319.27,1.01,1,2022-04-03,1705,T,69,6.1NRT,297.26,13.6,D
30.48904,-95.61912,309.07,1.01,1,2022-04-03,1705,T,18,6.1NRT,296.89,4.78,D
29.78742,-93.08267,311.19,1.23,1.1,2022-04-03,1705,T,59,6.1NRT,301.05,6.69,D
29.75878,-93.87641,311.18,1.13,1.06,2022-04-03,1705,T,0,6.1NRT,298.84,6.89,D
29.785,-94.88731,316.76,1.05,1.02,2022-04-03,1705,T,63,6.1NRT,301.32,7.7,D
27.01736,-99.42741,328.97,1.12,1.06,2022-04-03,1707,T,74,6.1NRT,308.2,15.48,D
21.79174,-97.6098,335.9,1.01,1.01,2022-04-03,1707,T,0,6.1NRT,304.85,23.29,D
19.71688,-90.56915,319.04,2.84,1.61,2022-04-03,1707,T,58,6.1NRT,302.73,33.96,D
19.15062,-90.41325,316.76,3,1.65,2022-04-03,1707,T,57,6.1NRT,299.89,29.32,D
19.39254,-92.03805,310.62,2.24,1.45,2022-04-03,1707,T,41,6.1NRT,294.28,22.92,D
21.01325,-103.36111,324.93,1.6,1.24,2022-04-03,1707,T,47,6.1NRT,311.09,14.39,D
20.81351,-102.4718,333.17,1.39,1.17,2022-04-03,1707,T,76,6.1NRT,315.74,20.32,D
18.54985,-90.25275,331.19,3.18,1.69,2022-04-03,1707,T,84,6.1NRT,299.53,112.23,D
18.5441,-90.22343,327.64,3.19,1.69,2022-04-03,1707,T,82,6.1NRT,300.25,91.33,D
18.5514,-90.25768,323.32,3.18,1.69,2022-04-03,1707,T,77,6.1NRT,299.44,61.86,D
18.54586,-90.2283,328.18,3.19,1.69,2022-04-03,1707,T,82,6.1NRT,300.43,94.57,D
18.53895,-90.67252,324.9,2.96,1.64,2022-04-03,1707,T,79,6.1NRT,300.41,76.99,D
18.5383,-90.67948,321.28,2.96,1.64,2022-04-03,1707,T,75,6.1NRT,300.25,54.29,D
19.70062,-98.86938,328.4,1,1,2022-04-03,1709,T,76,6.1NRT,311.75,9.49,D
